run_id,model_id,model_label,ollama_model,hardware_profile,hardware_label,concurrency,wall_s,requests,requests_per_sec,tokens_per_sec,input_tokens,output_tokens,tokens_per_joule,elapsed_s,cpu_energy_j,gpu_energy_j,total_energy_j,cpu_util_avg_pct,gpu_power_avg_w,gpu_power_peak_w,gpu_util_avg_pct,gpu_mem_peak_mb,gpu_mem_avg_mb,gpu_count,source
1778605122244_codellama-7b-q4_l40s_gpu_c1,codellama-7b-q4,CodeLlama 7B Q4,codellama:7b-code-q4_K_M,l40s_gpu,L40S GPU,1,2.361662975999934,1,0.4234304429388776,40.64932252213225,54,96,0.5651449859156472,2.329087066000284,16.548163603932018,153.3197506348556,169.86791423878762,5.920833333333333,68.274875,190.945,39.333333333333336,13316.625,7135.890625,1,cpu:tdp_estimate;gpu:nvml
1778605124609_codellama-7b-q4_l40s_gpu_c2,codellama-7b-q4,CodeLlama 7B Q4,codellama:7b-code-q4_K_M,l40s_gpu,L40S GPU,2,1.3626165430000583,2,1.467764361348954,140.90537868949957,108,192,0.5579774465929861,1.3516761420000876,11.029677318720717,333.07025211812885,344.09992943684955,6.8,253.78192857142855,284.236,93.28571428571428,13316.625,13316.625,1,cpu:tdp_estimate;gpu:nvml
1778605125974_codellama-7b-q4_l40s_gpu_c4,codellama-7b-q4,CodeLlama 7B Q4,codellama:7b-code-q4_K_M,l40s_gpu,L40S GPU,4,2.691971382000247,4,1.4858998972819069,142.64639013906304,216,384,0.4767125225073809,2.6809626769995702,73.74434670200151,731.7725673078556,805.5169140098571,22.92222222222222,280.2060740740741,285.548,92.44444444444444,13316.625,13316.625,1,cpu:tdp_estimate;gpu:nvml
1778605128671_codellama-7b-q4_cpu_c1,codellama-7b-q4,CodeLlama 7B Q4,codellama:7b-code-q4_K_M,cpu,CPU only,1,17.235976017000212,1,0.0580181823770048,5.569745508192466,54,96,0.0554517512707036,17.22444253399999,779.5843127528866,951.6504598217134,1731.2347725746,37.71695906432749,56.044,285.681,2.2923976608187133,13316.625,759.0646929824561,1,cpu:tdp_estimate;gpu:nvml
1778605145910_codellama-7b-q4_cpu_c2,codellama-7b-q4,CodeLlama 7B Q4,codellama:7b-code-q4_K_M,cpu,CPU only,2,20.29171401700023,2,0.0985623983427135,9.461990240900496,108,192,0.0981615051093497,20.28054773199983,1323.9383715243307,632.021857346612,1955.9602288709427,54.40099502487563,31.27571641791045,31.598,0.0,610.4375,610.4375,1,cpu:tdp_estimate;gpu:nvml
1778605166205_codellama-7b-q4_cpu_c4,codellama-7b-q4,CodeLlama 7B Q4,codellama:7b-code-q4_K_M,cpu,CPU only,4,40.47134220599992,4,0.0988353679905134,9.48819532708929,216,384,0.1008184619201556,40.459661077999954,2547.493624774714,1261.332583108852,3808.826207883566,52.46982543640898,31.20836658354115,31.598,0.0,610.4375,610.4375,1,cpu:tdp_estimate;gpu:nvml
