workload,model_label,model,hardware_profile,hardware_label,request_wall_s,network_s,tokenization_s,inference_s,postprocess_s,total_latency_s,input_tokens,output_tokens,total_tokens,cpu_energy_j,gpu_energy_j,gpu_idle_power_w_used,net_gpu_energy_j,total_energy_j,api_cost_usd,energy_cost_usd,hardware_cost_usd,total_cost_usd,cost_per_1k_tokens_usd,energy_j_per_1k_tokens,active_device_energy_j,active_device_energy_j_per_1k_tokens,accuracy,series_label
rag_rank,Qwen3 Embed 4B,qwen3-embedding:4b,cpu,CPU / num_gpu=0,0.24925621849996557,0.00192445149996555,0.0,0.247331767,0.0008708856249768,0.25012710412494243,13.25,0.0,13.25,10.303488148109926,9.421679015772998,46.69138954248366,0.0,19.725167163882922,0.0,9.862583581941462e-07,0.0,9.862583581941462e-07,7.527712137808074e-05,1505.5424275616147,10.303488148109926,784.9701877266357,,Qwen3 Embed 4B | CPU / num_gpu=0
rag_rank,Qwen3 Embed 4B,qwen3-embedding:4b,gpu,A100 40GB / Ollama GPU,0.10895299287506072,0.001689530625060725,0.0,0.10726346225,0.00081015200004225,0.10976314487510304,13.25,0.0,13.25,0.4984838245871786,8.856178026632314,46.69138954248366,3.2724499549935944,9.354661851219493,0.0,4.6773309256097463e-07,0.0,4.6773309256097463e-07,3.5718637361504367e-05,714.3727472300874,3.2724499549935944,249.72762686671774,,Qwen3 Embed 4B | A100 40GB / Ollama GPU
rag_rank,mxbai Embed Large,mxbai-embed-large:latest,cpu,CPU / num_gpu=0,0.0470108057499487,0.0015062719999487,0.0,0.04550453375,0.0004326711249973,0.04744347687494605,15.75,0.0,15.75,1.8970322675981128,4.6633000000000004,46.69138954248366,1.9575325110727029,6.560332267598113,0.0,3.2801661337990565e-07,0.0,3.2801661337990565e-07,2.1014145662076414e-05,420.2829132415283,1.8970322675981128,121.65962455105208,,mxbai Embed Large | CPU / num_gpu=0
rag_rank,mxbai Embed Large,mxbai-embed-large:latest,gpu,A100 40GB / Ollama GPU,0.0329697401250541,0.0013491136250541,0.0,0.0316206265,0.0003701608750361,0.03333990100009029,15.75,0.0,15.75,0.678672907066184,5.822437500000001,46.69138954248366,3.8155355354780784,6.501110407066185,0.0,3.250555203533093e-07,0.0,3.250555203533093e-07,2.0823765526093457e-05,416.4753105218692,3.8155355354780784,243.77895592703976,,mxbai Embed Large | A100 40GB / Ollama GPU
summarization,Gemma 3 4B,gemma3:4b,cpu,CPU / num_gpu=0,4.509646110333354,0.0036758065000211,0.9918141088333333,3.514156195,2.4531667198364935e-06,4.5096485635000745,157.33333333333334,96.0,253.33333333333334,257.3021432932013,208.27782756379847,46.69138954248367,0.0,465.57997085699975,0.0,2.3278998542849985e-05,0.0,2.3278998542849985e-05,9.20710037971284e-05,1841.4200759427565,257.3021432932013,1017.7075801831216,,Gemma 3 4B | CPU / num_gpu=0
summarization,Gemma 3 4B,gemma3:4b,gpu,A100 40GB / Ollama GPU,1.1252198501666346,0.003325751833301334,0.0286661725,1.0932279258333335,1.9753333617700264e-06,1.1252218254999964,157.33333333333334,96.0,253.33333333333334,6.731947169180162,164.96670421731025,46.69138954248367,111.96024159492349,171.6986513864904,0.0,8.58493256932452e-06,0.0,8.58493256932452e-06,3.40257813406217e-05,680.5156268124339,111.96024159492349,443.88481145432576,,Gemma 3 4B | A100 40GB / Ollama GPU
summarization,Llama 3.2 3B,llama3.2:3b,cpu,CPU / num_gpu=0,3.379324473333251,0.002253896833250933,0.8264711571666666,2.5505994193333335,1.6768332595044437e-06,3.3793261501665106,166.0,96.0,262.0,197.9510580474464,155.69909879219242,46.69138954248367,0.0,353.65015683963884,0.0,1.7682507841981942e-05,0.0,1.7682507841981942e-05,6.761291942629953e-05,1352.2583885259908,197.9510580474464,756.9682489041712,,Llama 3.2 3B | CPU / num_gpu=0
summarization,Llama 3.2 3B,llama3.2:3b,gpu,A100 40GB / Ollama GPU,0.6512437918333944,0.002088453333394367,0.021468247833333332,0.6276870906666666,1.7869999737740727e-06,0.6512455788333682,166.0,96.0,262.0,3.0002026457259814,106.38109923311193,46.69138954248367,75.50948720332472,109.3813018788379,0.0,5.469065093941895e-06,0.0,5.469065093941895e-06,2.093875057232206e-05,418.77501144644117,75.50948720332472,289.25008037735665,,Llama 3.2 3B | A100 40GB / Ollama GPU
summarization,Mistral Small 3.2 24B,mistral-small3.2:24b,cpu,CPU / num_gpu=0,18.617600027166645,0.00360031149997885,5.9813955021666665,12.6326042135,2.1768332771898713e-06,18.617602203999922,148.33333333333334,96.0,244.33333333333334,1187.6885644596266,867.5345294708906,46.69138954248367,0.0,2055.223093930517,0.0,0.00010276115469650103,0.0,0.00010276115469650103,0.00042149268409245004,8429.853681849789,1187.6885644596266,4871.311152002472,,Mistral Small 3.2 24B | CPU / num_gpu=0
summarization,Mistral Small 3.2 24B,mistral-small3.2:24b,gpu,A100 40GB / Ollama GPU,1.8956313294999443,0.0030202138332775,0.08847902216666666,1.8041320935,1.9566666651371634e-06,1.8956332861666094,148.33333333333334,96.0,244.33333333333334,9.156886988008871,553.7842255683595,46.69138954248367,464.8099624589723,562.9411125563684,0.0,2.814705562781842e-05,0.0,2.814705562781842e-05,0.00011555876523413332,2311.1753046834897,464.8099624589723,1908.41838750672,,Mistral Small 3.2 24B | A100 40GB / Ollama GPU
summarization,Qwen 3.5 0.8B,qwen3.5:0.8b,cpu,CPU / num_gpu=0,5.07042056450003,0.0027361180000305164,0.451566799,4.6161176475,1.839999905920801e-06,5.070422404499936,159.33333333333334,96.0,255.33333333333334,301.469994969955,234.80853671911106,46.69138954248367,0.0,536.2785316890661,0.0,2.6813926584453305e-05,0.0,2.6813926584453305e-05,0.00010523576460343339,2104.7152920693115,301.469994969955,1183.182999999404,,Qwen 3.5 0.8B | CPU / num_gpu=0
summarization,Qwen 3.5 0.8B,qwen3.5:0.8b,gpu,A100 40GB / Ollama GPU,0.8111107401666686,0.0027459415000018997,0.039996584,0.7683682146666667,1.7986667444347404e-06,0.811112538833413,159.33333333333334,96.0,255.33333333333334,6.196615529575602,80.5431549831288,46.69138954248367,42.2105547177591,86.73977051270441,0.0,4.3369885256352204e-06,0.0,4.3369885256352204e-06,1.6999634345291482e-05,339.99268690582966,42.2105547177591,165.24955026523156,,Qwen 3.5 0.8B | A100 40GB / Ollama GPU
summarization,Qwen 3.5 4B,qwen3.5:4b,cpu,CPU / num_gpu=0,13.571546633166653,0.0032700904999857666,2.196500470166667,11.3717760725,2.0235000116978577e-06,13.571548656666664,159.33333333333334,96.0,255.33333333333334,848.5415965565957,630.3399332752896,46.69138954248367,0.0,1478.8815298318852,0.0,7.394407649159426e-05,0.0,7.394407649159426e-05,0.0002900451801069167,5800.903602139259,848.5415965565957,3328.3495041717324,,Qwen 3.5 4B | CPU / num_gpu=0
